id,App Name,Size (MB),price,Review Count,user_rating,Category,sup_devices.num,ipadSc_urls.num,lang.num,vpp_lic
1116544191,鴨川等間隔の法則,15M,$0.00 ,0,0,Games,38,5,2,1
1116549013,Face Effects & Filters,13M,$0.00 ,97,3,Entertainment,37,2,1,1
1116549578,不思議雑貨店ローズ ～ほのぼの再建記～,105M,$0.00 ,1,5,Games,37,4,4,1
1116564897,多纳餐厅2,104M,$2.99 ,0,0,Education,38,5,1,1
1116568228,VR-Crazy Car Traffic Racing,210M,$0.00 ,10,2,Games,37,5,1,1
1116609570,Shopping Mall Girl - Dress Up & Style Game,267M,$0.00 ,2332,4.5,Games,38,5,11,1
1116622769,坦克新纪元——经典红警狂热回归,53M,$0.00 ,0,0,Games,40,5,0,1
1116785618,Piggy Show,265M,$0.00 ,53,4.5,Games,38,5,1,1
1116808304,Nightgate,153M,$4.99 ,947,4.5,Games,38,5,10,1
1116861891,女の子のための女子トレンドまとめアプリ-ウーマガジン-,9M,$0.00 ,0,0,Catalogs,38,0,1,1
1116876789,Tank War - Geometry Go Shot Color Dot.IO,32M,$0.00 ,24760,4.5,Games,40,2,31,1
1116880272,マッチングならSecret- 友達・恋人探しSNS,34M,$0.00 ,0,0,Social Networking,37,5,1,1
1116882930,Change My Location,0M,$0.99 ,165,2,Utilities,37,2,1,1
1116899512,極限ドリブル～神の子 edition～,18M,$0.00 ,0,0,Games,38,5,2,1
1116902833,Jazza's Arty Games,314M,$2.99 ,127,4.5,Games,40,5,1,1
1116910957,Agatha Christie - The ABC Murders (FULL),1104M,$6.99 ,80,4,Games,37,5,1,1
1116937558,牛タン牛タン牛タンタン,23M,$0.00 ,0,0,Games,38,4,2,1
1116944520,精度93％ 絶望の心理テスト,28M,$0.00 ,1,1,Lifestyle,38,0,1,1
1116980952,Eden: The Game - Build Your Village!,148M,$0.00 ,823,4,Games,37,5,9,0
1117166919,RunGunJumpGun,291M,$2.99 ,60,4,Games,40,5,1,1
1117310816,Diamond Story: Jewelry Quest,107M,$0.00 ,683,4.5,Games,38,5,16,1
1117365978,LEGO® City My City 2,490M,$0.00 ,424,3.5,Games,37,5,19,1
1117405948,The Game of Life,305M,$2.99 ,2298,4.5,Games,37,5,1,1
1117482308,Bob the Builder™: Build City,230M,$2.99 ,11,3.5,Games,37,5,6,1
1117580704,ANSELFIE - emojis by Ansel,53M,$2.99 ,13,4.5,Utilities,37,0,1,1
1117621317,Steps,70M,$0.00 ,361,4.5,Games,38,5,1,1
1117719909,Funny Face - Filters Swap Effects Pic for Snapchat,154M,$0.00 ,2471,4,Lifestyle,37,3,1,1
1117816598,镜花奇缘 - 最新诛仙类卡牌传奇手游游戏,319M,$0.00 ,0,0,Games,40,5,1,1
1117818844,Natoo,54M,$0.00 ,0,0,Entertainment,38,0,2,1
1117825020,妙资理财（九周年版)-高收益理财投资平台,31M,$0.00 ,0,0,Finance,38,0,2,1
1117825025,妙资理财-福利版（年化14.8%注册送1万体验金）,31M,$0.00 ,0,0,Finance,38,0,2,1
1117844680,Endless Ducker,159M,$0.00 ,639,4,Games,38,5,1,1
1117905680,Rhinbo - Endless Runner Game,154M,$0.00 ,391,4,Games,37,5,1,1
1117981792,面白ニュースを超快適に読める!!まとめのまとめMM,56M,$0.00 ,0,0,Entertainment,37,5,1,1
1117998129,Human Anatomy Atlas 2017 - Complete 3D Human Body,979M,$24.99 ,73,4.5,Medical,25,5,7,1
1118012993,Creatures Mod for Minecraft PC Game Edition - Mods Pocket Guide,30M,$1.99 ,311,4,Utilities,38,5,1,1
1118046725,City Maps for Minecraft PE - Best Maps for Minecraft Pocket Edition (MCPE),11M,$1.99 ,536,3.5,Entertainment,38,4,1,1
1118072618,KORG iWAVESTATION,75M,$29.99 ,47,4.5,Music,37,5,1,1
1118082679,Oh...Sir! The Insult Simulator,190M,$1.99 ,242,4.5,Games,37,5,1,1
1118239905,おじクエ - OJISAN QUEST - タップRPG -,53M,$0.00 ,0,0,Games,38,5,1,1
1118247592,Shopkins: Chef Club,277M,$0.00 ,2881,4.5,Games,38,5,1,1
1118353232,ENYO,95M,$0.00 ,163,3.5,Games,37,5,1,1
1118398079,Agricola All Creatures Big and Small,160M,$4.99 ,35,4,Games,37,5,1,1
1118406919,Wordalot – Picture Crossword,166M,$0.00 ,3383,4.5,Games,40,4,1,1
1118431695,Bowmasters - Top Multiplayer Bowman Archery Game,164M,$0.00 ,159323,4.5,Games,37,5,1,1
1118441024,Bloons Supermonkey 2,208M,$0.99 ,599,4.5,Games,37,5,18,1
1118494466,Gabbymoji,9M,$1.99 ,18,4,Entertainment,37,4,1,1
1118646945,PIN Genie Vault – Secret photo album & Password,96M,$0.00 ,34,4,Utilities,37,5,3,1
1118676232,Super City: Special Edition,65M,$4.99 ,78,4.5,Games,40,4,16,1
1118756851,Stop Curry,67M,$0.00 ,250,4.5,Games,40,2,1,1
1118803687,Lollipop: Sweet Taste Match3,150M,$0.00 ,2861,4.5,Games,38,5,1,1
1118839901,ここに墓を建てよう,68M,$0.00 ,0,0,Games,38,4,1,1
1118844179,Burger Jump,86M,$0.00 ,145,4.5,Games,40,5,1,1
1118850623,激おこ!! はじめしゃちょー　なんなんですか!?,211M,$0.00 ,1,5,Games,40,5,1,1
1118878857,Fun Run Arena - Online Multiplayer Running Game,294M,$0.00 ,4116,4.5,Games,38,5,1,1
1118918368,Talented Pets Show,82M,$0.00 ,108,4,Games,43,5,1,1
1118999592,Fantasy Football Coach,145M,$0.00 ,29,3,Games,37,5,1,1
1119002115,Pea – The Premature Ejaculation App,34M,$3.99 ,9,1.5,Health & Fitness,37,0,1,1
1119003636,Moji Edit- Your Custom Emoji Avatar Face,56M,$0.00 ,238,3.5,Utilities,37,0,1,1
1119018463,Virtual Reality Moon for Google Cardboard VR,105M,$0.00 ,109,3,Games,40,0,1,1
1119051088,GeniusTest！天才てすと,19M,$0.00 ,0,0,Entertainment,37,0,1,1
1119058112,炎上なう -つぶやきSNS風シミュレーションゲーム-,49M,$0.00 ,0,0,Games,40,3,2,1
1119061470,Test your color IQ！カラーIQ診断テスト２,17M,$0.00 ,0,0,Entertainment,37,0,1,1
1119074194,Chick Go & Climb,55M,$0.00 ,10,4.5,Games,43,5,8,1
1119104329,Pango Build City,125M,$2.99 ,21,4.5,Games,40,5,1,1
1119107230,面倒だがトリあえずキーボード ～ さわりたくなるキーボード,87M,$0.99 ,0,0,Utilities,37,0,1,1
1119109028,アキラメロン【メロンを受け止める、チョイムズゲー】,135M,$0.00 ,0,0,Games,38,4,1,1
1119132775,Moasure - the smart tape measure,58M,$2.99 ,35,3,Utilities,25,0,7,1
1119200610,Bowmasters (Ad Free) - Top Multiplayer Bowman Game,164M,$3.99 ,1608,4.5,Games,37,5,1,1
1119322616,Auralux: Constellations,112M,$0.00 ,2354,4.5,Games,37,5,7,1
1119351068,PolitiCats: Awesome Clicker Game,304M,$0.00 ,2938,4.5,Games,38,5,1,1
1119358760,Escape from the music room in the school.,99M,$0.00 ,1,4,Games,38,5,1,1
1119370883,Water Bottle Flip AK 2016,78M,$0.00 ,93,2.5,Games,38,4,1,1
1119424086,Dumb Ways JR Madcap's Plane,110M,$1.99 ,3,3.5,Education,37,5,1,1
1119482395,Toca Hair Salon 3,129M,$2.99 ,314,4.5,Education,38,5,18,1
1119514051,"PS Deals+ - Games Price Alerts for PS4, PS3, Vita",70M,$2.99 ,28,5,News,37,5,2,1
1119569595,Redungeon,76M,$0.00 ,1821,4.5,Games,38,5,1,1
1119644926,Out There Chronicles - Ep. 1,108M,$1.99 ,87,4,Games,37,5,2,1
1119713595,Primordia,1537M,$4.99 ,49,4.5,Games,40,5,1,1
1119856566,NARUTO SHIPPUDEN: Ultimate Ninja Blazing,189M,$0.00 ,6426,4.5,Games,38,5,1,1
1120021683,【脱出ゲーム】絶対に最後までプレイしないで 〜謎解き＆ブロックパズル〜,77M,$0.00 ,0,0,Games,38,0,1,1
1120034048,MARVEL Tsum Tsum,117M,$0.00 ,838,4.5,Games,38,5,8,1
1120072154,Athlete Shave Salon Games,62M,$0.00 ,3815,4,Games,37,4,1,1
1120181386,Rubek,85M,$1.99 ,48,4.5,Games,40,5,1,1
1120294802,Tap Titans 2,511M,$0.00 ,9122,4.5,Games,37,5,1,1
1120339123,Haunted Hotel: The X (Full),1153M,$6.99 ,83,4.5,Games,37,5,5,1
1120437406,Cubicle.,87M,$0.00 ,38,4,Games,38,5,1,1
1120463205,無料アプリ暇つぶしゲーム【BOKEMON】〜トボケモンスターを進化させるで〜,96M,$0.00 ,0,0,Games,40,4,1,1
1120471712,PINKFONG Birthday Party,69M,$0.00 ,70,3.5,Education,38,5,11,1
1120547622,Shopkins: Shoppie Dash!,192M,$3.99 ,278,4.5,Games,38,5,3,1
1120565231,Casino Girl-お金稼ぎ美少女育成ゲーム-,45M,$0.00 ,0,0,Games,38,0,1,1
1120574666,航海帝国HD 唯一正版授权 传承经典 统御大航海强者时代,114M,$0.99 ,0,0,Games,40,5,1,1
1120674971,JOEMOJI Keyboard,29M,$0.99 ,53,4.5,Entertainment,37,0,1,1
1120695201,Blocky Racer - Endless Arcade Racing,150M,$0.00 ,1122,4.5,Games,37,5,1,1
1120838254,Octonauts,513M,$3.99 ,14,3.5,Education,25,5,1,1
1120861209,Road Not Taken,274M,$4.99 ,291,4.5,Games,25,3,1,1
1120936238,Cafe Story - Play Cooking & Farming Game,116M,$0.00 ,1498,5,Games,38,5,2,1
1120991202,Zap Zombies,228M,$0.00 ,145,4,Games,38,5,3,1
1121157685,Buffalo Slots - Royal Casino Fun Slot Machines!,81M,$0.00 ,3153,5,Games,40,5,1,1
1121160975,ブリ猫,41M,$0.00 ,0,0,Games,40,0,1,1
1121172075,今日、彼女が死んだ,33M,$0.00 ,0,0,Games,40,0,1,1
1121196185,Soccer Cup Championship 2016,68M,$0.00 ,2,5,Games,38,5,1,1
1121283620,ひとりぼっち惑星,74M,$0.00 ,0,0,Games,40,5,1,1
1121425007,Vampire Legends: Untold Story of Elizabeth (Full),1031M,$6.99 ,50,3,Games,24,5,3,1
1121463708,Moji Maker™,159M,$1.99 ,4553,4,Entertainment,37,5,1,1
1121484538,Station Manager,213M,$4.99 ,35,3.5,Games,37,5,4,1
1121545201,Zombie Town Story,252M,$0.00 ,22,4,Games,38,5,5,1
1121590741,SnapMatch - Single and Group Matching,38M,$0.00 ,12,1.5,Lifestyle,38,0,2,1
1121659254,江湖风云录-超自由武侠剧情角色扮演手游,49M,$0.99 ,13,4.5,Games,40,5,1,1
1121685698,Chef Siblings - Island Restaurant,111M,$0.00 ,56,4,Games,43,5,1,1
1121740066,PetMOJI – Character Creator & Emoji Keyboard,23M,$0.00 ,244,3,Entertainment,37,0,1,1
1121782467,Samorost 3,1329M,$4.99 ,421,4,Games,37,5,16,1
1121796149,GIFYme - Create video loops and gifs with amazing filters for Whatsapp and Instagram,31M,$0.00 ,65,3.5,Photo & Video,25,3,5,1
1121910644,Soccer Stadium Sports Car & Bus Parking Simulator 3D Driving Sim,268M,$0.00 ,126,4,Games,38,5,1,1
1121943475,"April - Layouts, Photo Collage, and Poster Maker",56M,$0.00 ,165,4.5,Photo & Video,37,0,10,1
1121944763,Special Version - Explain Everything™ Whiteboard,152M,$15.99 ,27,4.5,Education,37,5,17,1
1121963448,Flood of Light,578M,$1.99 ,14,5,Games,38,5,3,1
1121967198,ゲーム攻略「SGGP」掲示板、SNSな友達出会い,22M,$0.00 ,0,0,Social Networking,38,0,2,1
1121971067,Archery King,133M,$0.00 ,8905,4.5,Games,38,5,15,1
1121989372,犯人は僕です。－謎解き×探索ノベルゲーム－,53M,$0.00 ,0,0,Games,38,4,16,1
1122172974,Virtual Reality Roller Coaster for Google Cardboard VR,119M,$0.00 ,77,4,Games,40,0,1,1
1122191886,MackMoji by Christy Mack,11M,$1.99 ,11,4,Entertainment,37,4,1,1
1122211704,"Please, Don't Touch Anything 3D",468M,$5.99 ,5,4,Games,25,5,1,1
1122212503,Grim Tales: The Heir - A Mystery Hidden Object Game (Full),984M,$6.99 ,87,4.5,Games,37,5,5,1
1122366064,CelebrityDiagnosis!,13M,$0.00 ,0,0,Photo & Video,37,0,2,1
1122367296,[GP]パチスロ ヱヴァンゲリヲン〜決意の刻〜(パチスロゲーム),1239M,$0.00 ,0,0,Games,40,0,1,0
1122439453,Multi Level Car Parking 5 a Real Airport Driving Test Simulator,238M,$0.00 ,365,4.5,Games,38,5,1,1
1122444037,Angry Birds Blast,129M,$0.00 ,24878,4.5,Games,37,5,12,1
1122488716,Make More!,35M,$0.00 ,5134,4.5,Games,37,5,11,1
1122498143,Light On,212M,$0.00 ,191,4.5,Games,40,5,1,1
1122584613,なっとう-人気の納豆育成ゲーム-,44M,$0.00 ,0,0,Games,37,4,1,1
1122621497,NBAmoji,12M,$0.00 ,89,3.5,Sports,37,5,1,1
1122649984,"Prisma: Photo Editor, Art Filters Pic Effects",76M,$0.00 ,15060,4.5,Photo & Video,37,0,2,1
1122682633,Duck Roll,59M,$0.00 ,154,4.5,Games,38,5,1,1
1122904897,ShadeMoji by The Shade Room,81M,$0.99 ,108,4.5,Entertainment,37,0,1,1
1122909751,WIND runner adventure,332M,$0.00 ,253,4.5,Games,37,5,17,1
1123042939,Javelin Masters 3,134M,$0.00 ,430,4.5,Games,38,5,11,1
1123078102,NBC Sports Scores,61M,$0.00 ,428,2,Sports,37,5,1,1
1123109531,Fish Fist,66M,$0.00 ,146,4.5,Games,40,3,11,1
1123132173,Suicide Squad: Special Ops,363M,$0.00 ,6551,4.5,Games,38,5,1,1
1123300756,"Dr. Decks for ""Clash Royale""",70M,$0.99 ,9,4,Games,40,3,1,1
1123371085,Crazy Circle,39M,$0.00 ,98,4.5,Games,38,5,1,1
1123414741,罪と罰2 -犯人は誰だ!?- 謎解き推理ミステリーサスペンス,42M,$0.00 ,0,0,Book,37,0,1,1
1123417039,AKUMA大戦 -悪魔を合体召喚して魔王を育成する放置ゲーム-,69M,$0.00 ,0,0,Games,37,0,1,1
1123428617,NeverKnew - Game night is back,39M,$0.00 ,25,4,Games,37,0,1,1
1123434406,Tank.io war - Free Classic Tank games,24M,$0.00 ,3219,4.5,Games,37,3,2,1
1123455917,Ketchapp Soccer,63M,$0.00 ,339,4,Games,38,5,1,1
1123493208,なぞって冒険！きゅるるんくまのパズルリンク,62M,$0.00 ,0,0,Games,40,5,1,1
1123499004,"求恋爱 专业版-高端恋爱相亲婚恋交友神器,同城寂寞单身男女聊天约会找对象平台",46M,$0.99 ,0,0,Social Networking,38,0,1,1
1123499290,暇つぶしに人気  脳トレ パズルゲーム　- LINK,103M,$0.00 ,0,0,Games,40,4,1,1
1123510087,Lost Fishy Ultimate Challenge,102M,$0.99 ,3,4.5,Games,38,5,1,1
1123539597,Arcane Online - Fantasy MMORPG,93M,$0.00 ,285,4.5,Games,37,5,1,1
1123579511,Magic Nightfall,197M,$0.00 ,164,4.5,Games,38,5,30,1
1123605369,Magic Mansion,44M,$0.00 ,255,3,Games,37,4,1,1
1123626556,梦幻西游互通版,2057M,$0.00 ,25,4.5,Games,38,5,1,1
1123631069,Is-it Love ? Ryan (Visual Novel),146M,$0.00 ,539,4.5,Games,40,5,1,1
1123639492,Dinos Jump - Dinosaur action game for kids,60M,$2.99 ,0,0,Games,38,5,1,1
1123652342,Jurassic GO - Dinosaur Snap Adventures,331M,$3.99 ,477,5,Games,38,5,11,1
1123667089,PlayKids Learn - Learning through play,410M,$0.00 ,49,2.5,Education,37,5,7,1
1123697672,Cube Skip,125M,$0.00 ,298,4.5,Games,40,5,1,1
1123707853,Blue Apprentice Elementary Science Game by Galxyz,383M,$0.00 ,79,4,Education,37,5,33,1
1123795045,High 5 Vegas - Hit Slots Casino,157M,$0.00 ,541,4.5,Games,37,4,1,1
1123897951,PHAROS Earth,409M,$0.00 ,383,4.5,Entertainment,38,0,1,1
1123920179,EXORUN,75M,$0.00 ,234,4,Games,38,5,1,1
1123959760,Amusement Park Tour,94M,$0.00 ,506,4.5,Games,38,5,16,1
1123991807,Hero Siege: Pocket Edition,282M,$9.99 ,68,2.5,Games,37,4,1,1
1124034555,Music Player - Play Unlimited Songs from YouTube!,12M,$0.00 ,53,4,Entertainment,37,4,1,1
1124073720,Switchy Sides,61M,$0.00 ,109,4.5,Games,40,5,1,1
1124123246,SnapType Pro,33M,$4.99 ,37,4.5,Education,37,4,3,1
1124139149,"Princess Face Paint - Girls Makeup, Dressup and Makeover Games",98M,$0.00 ,45,4,Games,43,5,2,1
1124143528,Mystery of the Ancients: Mud Water Creek (Full),1145M,$6.99 ,127,4.5,Games,37,5,5,1
1124221308,Danse Macabre: Lethal Letters - A Mystery Hidden Object Game (Full),771M,$6.99 ,57,4.5,Games,37,5,5,1
1124265106,金庸群侠传—全自由单机武侠RPG,248M,$0.00 ,85,5,Games,37,4,1,1
1124324199,Nukleus,29M,$0.00 ,210,4.5,Games,37,5,1,1
1124344384,My Town : Beauty Spa Saloon,296M,$2.99 ,56,4,Entertainment,38,5,1,1
1124344855,Blitz Survival Games - Multiplayer Pixel Master Mini Games,180M,$0.99 ,24,3,Games,40,3,1,1
1124345691,Babysitter Craziness - Fun Kids Game,95M,$0.00 ,169,4,Games,38,5,11,1
1124382586,万年历-日历农历黄历天气,109M,$0.00 ,0,0,Utilities,38,4,3,1
1124395796,All Star Quarterback 17 - Football Lifestyle Sim,110M,$0.00 ,521,4.5,Games,37,5,1,1
1124453989,Bulb Boy,587M,$2.99 ,49,4.5,Games,37,5,1,1
1124467250,烈焰王座HD - 卡牌与挂机结合的养成放置游戏,68M,$0.99 ,1,5,Games,40,5,2,1
1124476992,Attenborough Story of Life,152M,$0.00 ,59,4.5,Entertainment,37,5,1,1
1124503295,Tina's Diary - Star Fever,107M,$0.00 ,139,4,Games,43,5,1,1
1124567713,Rolly Worms,146M,$0.00 ,135,3.5,Games,40,5,1,1
1124568844,Frantic Ball,196M,$0.00 ,1,5,Games,37,5,1,1
1124768573,流しそうめんエクストリーム,152M,$0.00 ,0,0,Games,38,3,1,1
1124772645,トクバイ - チラシアプリ／スーパーの特売情報で節約 -,73M,$0.00 ,0,0,Lifestyle,37,0,1,1
1124836530,Tank.IO War - Free Tank games of snake,25M,$0.00 ,9259,5,Games,38,4,2,1
1124845146,WeDJ for iPad,29M,$4.99 ,10,4,Music,16,3,2,1
1125065976,Color Bots,190M,$0.00 ,164,4.5,Games,40,5,1,1
1125301530,VR Crazy Bike Race: Traffic Racing Free,171M,$0.00 ,29,1.5,Games,37,4,1,1
1125318904,Dice Crush,180M,$0.00 ,7,5,Games,40,5,2,1
1125336042,Cubway,360M,$0.00 ,58,4.5,Games,40,5,1,1
1125378601,Amusement Park Fair Ground Circus Trucker Parking Simulator,357M,$0.00 ,81,4,Games,38,5,1,1
1125469780,Rogue Ninja,181M,$0.00 ,99,5,Games,40,5,1,1
1125478670,Nerve - Do You Dare?,173M,$0.00 ,219,2,Entertainment,40,5,1,1
1125534178,"BeCasso – Watercolor & Oil Paintings, Comic Effect",77M,$1.99 ,39,4.5,Photo & Video,25,5,8,1
1125608061,WoW Legion Companion,286M,$0.00 ,1019,3,Entertainment,37,5,4,1
1125806960,Escape the Cake Café,33M,$0.00 ,7,5,Games,40,0,2,1
1125812643,Roller Coaster Simulator - Draw and Simulate!,156M,$0.00 ,7,4.5,Games,40,2,1,1
1126032958,REVERSI ZERO - free classic game,36M,$0.00 ,0,0,Games,38,0,1,1
1126055536,Hillarymoji,32M,$0.00 ,42,3.5,Entertainment,37,0,1,1
1126101226,Archangel Michael Guidance - Doreen Virtue,116M,$3.99 ,338,4.5,Lifestyle,37,5,2,1
1126166674,Robbiemoji by Robbie Williams,10M,$1.99 ,0,0,Entertainment,37,1,1,1
1126191781,口袋全明星,219M,$0.00 ,0,0,Games,40,5,1,1
1126211341,Are you a psychopath? 怖い心理テスト,38M,$0.00 ,0,0,Entertainment,37,0,1,1
1126212440,Nanuleu,131M,$2.99 ,65,4,Games,37,5,5,1
1126269043,Z Buster,480M,$0.00 ,301,4,Games,38,5,1,1
1126296052,勇士与魔龙,199M,$0.00 ,0,0,Games,40,5,0,1
1126380291,Team GB Live,51M,$0.00 ,1,3,Sports,37,1,5,1
1126382960,Thomas & Friends: Magical Tracks - Kids Train Set,308M,$0.00 ,389,4,Entertainment,38,5,8,1
1126394027,Dictator: Emergence,149M,$0.00 ,567,4,Games,37,5,1,1
1126403961,Peppa Pig: Sports Day,262M,$2.99 ,42,2.5,Entertainment,40,5,9,1
1126424472,Rings.,85M,$0.00 ,538,4.5,Games,40,5,1,1
1126517945,Space by Tinybop,332M,$2.99 ,26,4.5,Education,38,5,58,1
1126531257,Me by Tinybop,192M,$2.99 ,36,5,Education,38,5,58,1
1126563858,The Counter Of Death,57M,$0.00 ,719,4.5,Games,40,5,10,1
1126585243,Coin Dozer: Haunted,162M,$0.00 ,704,4.5,Games,38,5,1,1
1126714010,ねこみっけ - おもしろい人気無料ゲーム,99M,$0.00 ,1,5,Games,37,0,2,1
1126723825,Super Atomic,22M,$0.00 ,2638,4.5,Games,37,5,1,1
1126769121,Taxi Sim 2016,281M,$0.00 ,3026,4.5,Games,37,5,1,1
1126835894,Epic Jackpot Slots: Slot Machines & Bonus Games,181M,$0.00 ,2291,5,Games,40,5,10,1
1126845799,Mini Synthesizer,49M,$4.99 ,26,4.5,Music,24,5,1,1
1126845803,Mini Synthesizer for iPhone,56M,$2.99 ,21,3,Music,37,0,1,1
1126932090,Colorpede,31M,$0.00 ,90,4,Games,40,5,12,1
1126935885,Sorcery! 4,464M,$4.99 ,60,4.5,Games,38,5,1,1
1127108818,EA SPORTS™ FIFA 17 Companion,41M,$0.00 ,1137,4,Games,37,0,7,1
1127214864,トリセツメーカー２　トリセツ診断,16M,$0.00 ,0,0,Entertainment,37,0,1,1
1127229619,Brick Splits,62M,$0.00 ,1077,4.5,Games,38,5,1,1
1127240851,爆笑アプリ！人気無料ゲーム kimazui gacha,95M,$0.00 ,0,0,Games,37,0,2,1
1127261616,Soccer Puzzle for Brain Training -SoccerStrike-,80M,$0.00 ,0,0,Games,37,3,43,1
1127440445,A Busy Day for Elmo: Sesame Street Video Calls,235M,$0.99 ,3,2.5,Games,40,5,1,1
1127454806,Superkick Party,30M,$1.99 ,27,4.5,Games,40,2,16,1
1127492845,Candy's Vacation - Beach Hotel,96M,$0.00 ,105,4.5,Games,43,5,2,1
1127634439,【業界初成長マップ搭載！ねこ育成マト当てパズルRPG】たまねこウォーズ,259M,$0.00 ,0,0,Games,37,5,1,1
1127726827,Highlights™ Shapes - Preschool Learning Puzzles,88M,$0.00 ,90,4.5,Education,37,5,3,1
1127739608,無料ゲーム HANABI ON LINE 花火（ハナビ）パズル,108M,$0.00 ,0,0,Games,37,0,1,1
1127910488,Microsoft Pix Camera,131M,$0.00 ,678,4,Photo & Video,25,4,9,1
1127930385,Content Transf,29M,$0.00 ,299,4.5,Productivity,38,5,1,1
1127933116,Kerflux,58M,$0.00 ,1648,4.5,Games,40,5,1,1
1128033152,"Cloud Play Pro - Music Player & Streamer for Dropbox, Google Drive, OneDrive, Box and iPod Library",4M,$0.99 ,1,3,Music,38,5,1,1
1128070374,1-Bit Rogue: A dungeon crawler RPG!,64M,$0.00 ,378,4.5,Games,38,3,1,1
1128075013,InstaSave for Instagram - Download & Repost your own Videos & Photos for Free,11M,$0.00 ,243,4,Photo & Video,40,3,1,1
1128233478,Super Powerboy,1115M,$1.99 ,99,4.5,Games,25,5,1,1
1128253730,脱出ゲーム - KINDERGARTEN - 子供にイタズラされたリビングからの 脱出,69M,$0.00 ,1,2,Games,37,4,1,1
1128311260,The EO Bar,41M,$6.99 ,247,5,Health & Fitness,37,5,1,1
1128326130,Pocket Arcade Story,189M,$4.99 ,41,3.5,Games,38,5,4,1
1128377569,FeedNews: AI curated social news for productivity,37M,$0.00 ,73,3,News,37,0,1,1
1128613074,懸賞ソリティア-ギフト券/ギフトコードGETでお小遣いが稼げる定番ソリティアクロンダイク,41M,$0.00 ,0,0,Games,38,4,2,1
1128623591,Dr. Oz,81M,$0.00 ,99,2,Health & Fitness,13,0,1,1
1128801236,Hop Swap,170M,$0.00 ,144,4.5,Games,40,4,1,1
1128839212,Forest Rescue 2: Friends United Match 3 Puzzle,88M,$0.00 ,1505,5,Games,40,5,1,1
1128855720,Motor World: Bike Factory,81M,$0.00 ,960,4.5,Games,40,4,1,1
1128940693,Atomic Super Lander,222M,$2.99 ,47,4,Games,38,5,1,1
1128981090,Escape from many tutoring school of test.,106M,$0.00 ,1,4,Games,38,5,1,1
1129025215,Mafia III: Rivals,173M,$0.00 ,198,3,Games,37,4,1,1
1129050711,Piggy Boom,121M,$0.00 ,1918,4.5,Games,38,5,2,1
1129107483,如意夺宝,24M,$0.00 ,0,0,Shopping,37,0,2,1
1129234419,Troll Face Quest Video Games,72M,$0.00 ,2118,4.5,Games,38,5,16,1
1129404572,The Curio Society: New Order HD (Full) - Adventure,1364M,$6.99 ,58,4.5,Games,24,5,4,1
1129553203,Chat for Pokemon Go - GoChat,18M,$0.00 ,500,2,Social Networking,37,0,1,1
1129648611,逆战仙魔 大圣萌仙全民跨服千人即时PK,146M,$0.99 ,0,0,Games,40,5,1,1
1129671707,airweave sleep analysis,29M,$0.00 ,0,0,Health & Fitness,37,0,2,1
1129690785,Arthur's Adventures-Road of Glory:Pocket Edition,140M,$0.99 ,18,5,Games,38,0,2,1
1129693551,Trucker Parking Simulator 2 a Real Monster Truck & Lorry Driving Test,358M,$0.00 ,101,4,Games,38,5,1,1
1129722364,スーパーストリートファイターIV パチスロエディション,2002M,$14.99 ,0,0,Games,40,0,1,0
1129755661,Flick Soccer 17,83M,$0.00 ,217,4,Games,37,5,1,1
1129778673,Bangers Unlimited 2,242M,$3.99 ,0,0,Games,40,5,1,1
1129966892,Age of Heroes: Conquest,65M,$0.00 ,468,4.5,Games,37,5,1,1
1130186793,LOST MAZE,226M,$0.00 ,130,3.5,Games,38,5,6,1
1130221994,目の錯覚で性格診断,27M,$0.00 ,0,0,Entertainment,40,0,1,1
1130264634,僕の彼女が誘拐された。,77M,$0.00 ,0,0,Games,37,0,1,1
1130297669,The Higher Lower Game,76M,$0.00 ,924,4.5,Games,37,5,1,1
1130374815,Mebo,339M,$0.00 ,64,3,Entertainment,40,2,1,1
1130398188,Addictive Pro,43M,$19.99 ,12,4.5,Music,24,1,1,1
1130498044,Apple Support,110M,$0.00 ,388,4,Utilities,37,5,13,1
1130542083,WiFox,3M,$1.99 ,34,3,Travel,37,1,28,1
1130610367,Donut Dazzle,65M,$0.00 ,2317,5,Games,37,0,1,1
1130630397,Pixel Strike-Sniper zombies shooting games,165M,$0.00 ,42,4,Games,40,4,1,1
1130638483,虫虫大作战-经典休闲蛇蛇,176M,$0.00 ,57,4.5,Games,40,5,1,1
1130638492,Trump Bounce,68M,$0.00 ,105,4,Games,38,1,1,1
1130676836,脱出ゲーム 学校の食堂からの脱出,94M,$0.00 ,0,0,Games,40,0,1,1
1130723425,Leveled!,105M,$0.00 ,897,4.5,Games,37,0,1,1
1130770356,Geekbench 4,92M,$0.99 ,87,4,Utilities,37,3,1,1
1130829481,New Furniture Mods - Pocket Wiki & Game Tools for Minecraft PC Edition,52M,$0.00 ,17588,4.5,Reference,38,3,2,1
1130830362,SPEED:3D Racing,127M,$0.00 ,0,0,Games,37,0,0,1
1130847808,MapFan(マップファン) – 渋滞情報/オービス/オフライン対応の本格カーナビ,117M,$0.00 ,0,0,Navigation,37,5,1,1
1130852386,PPTAN,165M,$0.99 ,8,5,Games,40,5,2,1
1130864757,ハニーズアプリ,4M,$0.00 ,0,0,Shopping,37,0,1,1
1130901077,F1 2016,2532M,$4.99 ,343,4,Games,25,5,1,1
